user_id,activity,start_datetime,end_datetime,duration
9,Watch_TV,2009-04-06 11:22:18.022984,2009-04-06 11:40:40.699019,18
9,Watch_TV,2009-04-06 11:45:32.852459,2009-04-06 11:57:52.021951,12
9,Watch_TV,2009-04-06 12:16:28.230779,2009-04-06 12:16:58.491559,1
9,Watch_TV,2009-04-06 12:40:21.018409,2009-04-06 12:49:26.027619,9
9,Watch_TV,2009-04-06 13:09:56.552619,2009-04-06 13:11:28.001463,2
9,Watch_TV,2009-04-06 17:08:57.009811,2009-04-06 17:18:09.755559,9
9,Watch_TV,2009-04-06 17:18:31.960799,2009-04-06 17:20:47.308599,2
9,Watch_TV,2009-04-06 17:21:03.090014,2009-04-06 17:23:04.577689,2
9,Watch_TV,2009-04-06 17:23:22.081322,2009-04-06 17:41:19.712909,18
9,Watch_TV,2009-04-06 17:46:14.017966,2009-04-06 17:46:45.053006,1
9,Enter_Home,2009-04-06 17:55:16.073666,2009-04-06 17:55:39.880429,0
9,Watch_TV,2009-04-06 21:49:09.059644,2009-04-06 21:51:29.076529,2
9,Watch_TV,2009-04-06 21:51:42.121579,2009-04-06 21:52:15.026694,1
9,Cook,2009-04-07 07:12:32.017789,2009-04-07 07:39:54.024349,27
9,Cook,2009-04-07 07:59:35.013801,2009-04-07 08:00:32.017001,1
9,Leave_Home,2009-04-07 08:02:20.020229,2009-04-07 08:02:28.085044,0
9,Watch_TV,2009-04-07 10:51:37.035853,2009-04-07 10:52:10.453039,1
9,Watch_TV,2009-04-07 11:49:25.893239,2009-04-07 11:49:38.037678,0
9,Watch_TV,2009-04-07 12:53:28.863149,2009-04-07 12:54:42.088207,1
9,Watch_TV,2009-04-07 13:32:53.283879,2009-04-07 13:33:53.732059,1
9,Watch_TV,2009-04-07 14:42:42.006177,2009-04-07 14:48:28.055322,6
9,Watch_TV,2009-04-07 15:03:39.167769,2009-04-07 15:03:53.317519,0
9,Enter_Home,2009-04-07 17:18:33.410599,2009-04-07 17:19:02.119699,0
9,Watch_TV,2009-04-07 18:15:54.960449,2009-04-07 18:29:15.211679,13
9,Watch_TV,2009-04-07 18:34:13.061466,2009-04-07 18:36:12.366389,2
9,Watch_TV,2009-04-07 18:36:55.013876,2009-04-07 18:37:32.067757,1
9,Watch_TV,2009-04-07 18:37:48.080566,2009-04-07 18:38:29.177789,1
9,Watch_TV,2009-04-07 18:38:51.987159,2009-04-07 18:43:59.983839,5
9,Cook,2009-04-08 07:01:47.056272,2009-04-08 07:20:45.073637,19
9,Leave_Home,2009-04-08 07:36:49.113359,2009-04-08 07:36:59.006675,0
9,Watch_TV,2009-04-08 10:25:55.007098,2009-04-08 10:26:44.662739,1
9,Watch_TV,2009-04-08 12:40:19.654249,2009-04-08 13:04:24.951179,24
9,Watch_TV,2009-04-08 13:07:40.049636,2009-04-08 13:17:56.011068,10
9,Watch_TV,2009-04-08 13:28:08.096284,2009-04-08 13:28:52.997869,1
9,Watch_TV,2009-04-08 16:00:37.093557,2009-04-08 16:01:27.101419,1
9,Enter_Home,2009-04-08 18:19:34.097229,2009-04-08 18:19:35.012521,0
9,Watch_TV,2009-04-08 20:57:38.096353,2009-04-08 20:58:01.051074,0
9,Watch_TV,2009-04-08 21:19:48.054021,2009-04-08 22:14:40.592659,55
9,Cook,2009-04-09 07:12:36.507369,2009-04-09 07:30:04.080049,17
9,Leave_Home,2009-04-09 07:47:53.062309,2009-04-09 07:48:28.015823,1
9,Watch_TV,2009-04-09 09:44:01.032974,2009-04-09 09:48:00.718569,4
9,Enter_Home,2009-04-09 18:08:18.317529,2009-04-09 18:08:54.015996,1
9,Watch_TV,2009-04-09 20:04:46.730619,2009-04-09 20:05:07.029235,0
9,Watch_TV,2009-04-09 20:53:10.082045,2009-04-09 20:56:48.098146,4
9,Watch_TV,2009-04-09 20:57:30.283519,2009-04-09 21:46:28.067383,49
9,Watch_TV,2009-04-09 21:47:07.000089,2009-04-09 21:48:53.034436,2
9,Cook,2009-04-10 07:17:09.056391,2009-04-10 07:31:50.633949,15
9,Cook,2009-04-10 07:33:00.061297,2009-04-10 07:48:02.496299,15
9,Leave_Home,2009-04-10 07:48:29.014751,2009-04-10 07:48:57.056498,0
9,Watch_TV,2009-04-10 12:34:39.001353,2009-04-10 12:45:53.079783,11
9,Watch_TV,2009-04-10 12:46:07.097567,2009-04-10 12:46:13.067649,0
9,Watch_TV,2009-04-10 12:47:42.095496,2009-04-10 13:23:30.300889,36
9,Watch_TV,2009-04-10 13:35:33.320729,2009-04-10 13:46:38.055957,11
9,Watch_TV,2009-04-10 16:04:02.001614,2009-04-10 16:35:21.404829,31
9,Enter_Home,2009-04-10 18:02:07.041879,2009-04-10 18:09:04.179589,7
9,Watch_TV,2009-04-10 18:59:36.065277,2009-04-10 19:02:45.048508,3
9,Watch_TV,2009-04-10 19:03:04.092176,2009-04-10 19:03:41.780479,1
9,Watch_TV,2009-04-10 19:03:56.072373,2009-04-10 19:15:52.007421,12
9,Watch_TV,2009-04-10 22:12:51.071985,2009-04-10 22:52:37.050179,40
9,Cook,2009-04-13 07:07:49.895459,2009-04-13 07:34:54.045102,27
9,Watch_TV,2009-04-13 08:41:51.016792,2009-04-13 08:42:37.984369,1
9,Watch_TV,2009-04-13 08:43:18.098315,2009-04-13 08:43:43.614639,0
9,Watch_TV,2009-04-13 09:32:48.645679,2009-04-13 09:33:17.439569,0
9,Watch_TV,2009-04-13 12:11:19.046087,2009-04-13 12:11:35.814379,0
9,Watch_TV,2009-04-13 13:07:46.001987,2009-04-13 13:08:20.068417,1
9,Enter_Home,2009-04-13 17:20:47.644079,2009-04-13 17:20:58.971909,0
9,Watch_TV,2009-04-13 17:31:01.737699,2009-04-13 17:34:58.750339,4
9,Watch_TV,2009-04-13 17:39:24.796799,2009-04-13 17:43:24.015771,4
9,Watch_TV,2009-04-13 17:43:44.098862,2009-04-13 17:45:06.050307,1
9,Watch_TV,2009-04-13 17:45:16.080221,2009-04-13 17:47:23.064138,2
9,Watch_TV,2009-04-13 17:47:32.091894,2009-04-13 17:48:27.668679,1
9,Watch_TV,2009-04-13 17:48:50.040891,2009-04-13 17:50:19.020578,1
9,Watch_TV,2009-04-13 17:50:35.023789,2009-04-13 17:59:37.015432,9
9,Watch_TV,2009-04-13 18:01:20.826509,2009-04-13 18:04:28.832829,3
9,Watch_TV,2009-04-13 18:04:48.000062,2009-04-13 18:19:05.032273,14
9,Watch_TV,2009-04-13 18:35:16.089648,2009-04-13 18:41:37.355299,6
9,Watch_TV,2009-04-13 22:25:15.440609,2009-04-13 22:27:15.031257,2
9,Cook,2009-04-14 07:08:39.213089,2009-04-14 07:41:46.734489,33
9,Cook,2009-04-14 07:49:46.656359,2009-04-14 07:49:58.384819,0
9,Leave_Home,2009-04-14 07:51:36.008703,2009-04-14 07:55:13.907799,4
9,Watch_TV,2009-04-14 07:56:15.060696,2009-04-14 07:59:05.019949,3
9,Watch_TV,2009-04-14 09:41:55.890549,2009-04-14 09:59:38.999089,18
9,Watch_TV,2009-04-14 10:51:48.004707,2009-04-14 10:52:03.466609,0
9,Watch_TV,2009-04-14 10:57:55.001605,2009-04-14 11:07:49.314909,10
9,Watch_TV,2009-04-14 11:10:33.038784,2009-04-14 11:11:40.419369,1
9,Watch_TV,2009-04-14 11:15:28.176029,2009-04-14 11:16:25.013228,1
9,Watch_TV,2009-04-14 12:33:29.853379,2009-04-14 12:35:12.299619,2
9,Enter_Home,2009-04-14 17:32:56.071023,2009-04-14 17:32:59.076587,0
9,Watch_TV,2009-04-14 17:34:28.759049,2009-04-14 17:39:57.141969,5
9,Watch_TV,2009-04-14 17:46:51.936579,2009-04-14 17:47:01.191149,0
9,Watch_TV,2009-04-14 17:57:02.067033,2009-04-14 18:01:16.079764,4
9,Watch_TV,2009-04-14 18:03:29.591379,2009-04-14 18:04:38.003057,1
9,Watch_TV,2009-04-14 18:06:47.034203,2009-04-14 18:08:48.180759,2
9,Watch_TV,2009-04-14 18:12:03.017697,2009-04-14 18:13:44.001491,2
9,Watch_TV,2009-04-14 18:14:26.915469,2009-04-14 18:20:21.230849,6
9,Watch_TV,2009-04-14 18:21:23.528949,2009-04-14 18:23:01.564009,2
9,Watch_TV,2009-04-14 18:23:29.065543,2009-04-14 18:30:23.041101,7
9,Watch_TV,2009-04-14 22:15:27.384239,2009-04-14 22:16:07.025882,1
9,Cook,2009-04-15 07:09:59.057571,2009-04-15 07:41:45.807499,32
9,Cook,2009-04-15 07:49:21.253159,2009-04-15 07:49:40.235759,0
9,Leave_Home,2009-04-15 07:49:58.011048,2009-04-15 07:50:32.092754,1
9,Watch_TV,2009-04-15 08:44:03.002225,2009-04-15 08:44:18.373919,0
9,Watch_TV,2009-04-15 12:28:52.009295,2009-04-15 12:33:17.593019,4
9,Watch_TV,2009-04-15 13:10:44.060449,2009-04-15 13:12:48.017013,2
9,Watch_TV,2009-04-15 13:16:36.087327,2009-04-15 13:21:05.647269,4
9,Watch_TV,2009-04-15 13:23:25.624229,2009-04-15 13:34:16.023163,11
9,Watch_TV,2009-04-15 13:34:39.002667,2009-04-15 13:39:57.197069,5
9,Watch_TV,2009-04-15 13:43:19.040596,2009-04-15 13:44:01.220309,1
9,Watch_TV,2009-04-15 13:44:14.520849,2009-04-15 13:51:49.067069,8
9,Watch_TV,2009-04-15 13:52:17.018053,2009-04-15 13:56:24.081935,4
9,Watch_TV,2009-04-15 13:57:40.232709,2009-04-15 13:58:20.631139,1
9,Watch_TV,2009-04-15 15:52:39.084939,2009-04-15 15:53:29.009573,1
9,Watch_TV,2009-04-15 15:56:00.021402,2009-04-15 15:56:06.576689,0
9,Watch_TV,2009-04-15 15:59:04.089457,2009-04-15 15:59:44.213619,1
9,Watch_TV,2009-04-15 16:02:08.068811,2009-04-15 16:05:23.000404,3
9,Watch_TV,2009-04-15 16:06:13.083627,2009-04-15 16:08:17.551739,2
9,Watch_TV,2009-04-15 16:09:08.015381,2009-04-15 16:17:20.634649,8
9,Watch_TV,2009-04-15 16:18:20.027072,2009-04-15 16:30:57.500989,13
9,Watch_TV,2009-04-15 16:44:53.277699,2009-04-15 17:00:50.395309,16
9,Watch_TV,2009-04-15 21:13:10.593509,2009-04-15 21:13:21.017982,0
9,Watch_TV,2009-04-15 21:32:12.047139,2009-04-15 21:40:27.019192,8
9,Watch_TV,2009-04-15 21:41:11.068984,2009-04-15 22:37:23.013209,56
9,Cook,2009-04-16 07:06:42.028957,2009-04-16 07:36:34.011739,30
9,Watch_TV,2009-04-16 08:30:20.065015,2009-04-16 08:32:43.089279,2
9,Watch_TV,2009-04-16 08:33:00.082533,2009-04-16 08:35:46.308919,3
9,Watch_TV,2009-04-16 09:24:03.056279,2009-04-16 09:24:40.907629,1
9,Watch_TV,2009-04-16 10:52:28.056654,2009-04-16 10:55:13.739569,3
9,Watch_TV,2009-04-16 10:56:32.008905,2009-04-16 10:58:04.528199,2
9,Watch_TV,2009-04-16 10:58:24.066581,2009-04-16 10:59:22.005309,1
9,Watch_TV,2009-04-16 11:07:03.092511,2009-04-16 11:09:40.052099,3
9,Watch_TV,2009-04-16 11:59:27.027019,2009-04-16 12:03:19.193279,4
9,Watch_TV,2009-04-16 12:12:21.074499,2009-04-16 12:12:42.080518,0
9,Enter_Home,2009-04-16 18:23:16.027539,2009-04-16 18:23:19.065311,0
9,Watch_TV,2009-04-16 19:07:01.028888,2009-04-16 19:14:32.089205,8
9,Watch_TV,2009-04-16 19:15:26.005419,2009-04-16 19:23:32.312949,8
9,Watch_TV,2009-04-16 19:24:31.025183,2009-04-16 19:28:28.156179,4
9,Watch_TV,2009-04-16 19:29:17.608059,2009-04-16 19:29:53.147919,1
9,Watch_TV,2009-04-16 19:31:29.242069,2009-04-16 19:37:47.346159,6
9,Watch_TV,2009-04-16 19:38:08.076005,2009-04-16 19:44:31.069895,6
9,Watch_TV,2009-04-16 19:46:25.995759,2009-04-16 19:48:39.002255,2
9,Watch_TV,2009-04-16 19:51:06.803849,2009-04-16 20:13:03.075974,22
9,Watch_TV,2009-04-16 20:26:50.091211,2009-04-16 21:27:26.009503,61
9,Cook,2009-04-17 07:24:13.024668,2009-04-17 07:31:22.276969,7
9,Cook,2009-04-17 07:37:02.004149,2009-04-17 07:52:19.060855,15
9,Leave_Home,2009-04-17 07:55:19.069453,2009-04-17 07:55:34.350359,0
9,Watch_TV,2009-04-17 09:50:46.803109,2009-04-17 09:51:35.253089,1
9,Watch_TV,2009-04-17 11:48:00.176739,2009-04-17 12:04:51.058522,17
9,Watch_TV,2009-04-17 12:14:36.052916,2009-04-17 12:17:09.167059,3
9,Watch_TV,2009-04-17 13:59:38.034569,2009-04-17 14:00:10.900559,1
9,Watch_TV,2009-04-17 14:01:38.902539,2009-04-17 14:14:05.420559,12
9,Watch_TV,2009-04-17 14:58:02.028939,2009-04-17 15:16:53.448299,19
9,Enter_Home,2009-04-17 17:33:45.051602,2009-04-17 17:33:55.294399,0
9,Watch_TV,2009-04-17 17:57:38.099429,2009-04-17 18:23:44.003589,26
9,Watch_TV,2009-04-17 21:16:13.548369,2009-04-17 21:20:17.069129,4
9,Cook,2009-04-20 06:55:14.960789,2009-04-20 07:28:39.551239,33
9,Watch_TV,2009-04-20 10:49:24.011085,2009-04-20 10:49:53.234839,0
9,Watch_TV,2009-04-20 13:21:01.065857,2009-04-20 13:26:15.023708,5
9,Watch_TV,2009-04-20 13:28:14.059289,2009-04-20 13:32:23.077459,4
9,Watch_TV,2009-04-20 13:32:41.003641,2009-04-20 13:34:14.010837,2
9,Watch_TV,2009-04-20 13:34:23.006379,2009-04-20 13:42:06.097949,8
9,Watch_TV,2009-04-20 13:42:55.708019,2009-04-20 13:49:05.029959,6
9,Watch_TV,2009-04-20 13:54:18.050497,2009-04-20 14:11:24.962929,17
9,Watch_TV,2009-04-20 14:11:44.664649,2009-04-20 14:15:43.055063,4
9,Watch_TV,2009-04-20 14:16:15.519399,2009-04-20 14:19:12.210299,3
9,Watch_TV,2009-04-20 14:46:50.974319,2009-04-20 14:52:30.005848,6
9,Enter_Home,2009-04-20 17:24:15.009483,2009-04-20 17:24:22.388609,0
9,Watch_TV,2009-04-20 17:51:22.057152,2009-04-20 18:00:02.077444,9
9,Watch_TV,2009-04-20 18:00:49.000512,2009-04-20 18:02:25.049271,2
9,Watch_TV,2009-04-20 22:22:33.874059,2009-04-20 22:24:20.856559,2
9,Cook,2009-04-21 07:06:26.936759,2009-04-21 07:28:36.063537,22
9,Cook,2009-04-21 07:29:01.081058,2009-04-21 07:45:57.969089,17
9,Leave_Home,2009-04-21 07:47:02.479629,2009-04-21 07:47:09.544169,0
9,Watch_TV,2009-04-21 15:03:51.070092,2009-04-21 15:10:41.733299,7
9,Watch_TV,2009-04-21 15:59:22.009239,2009-04-21 16:00:47.743659,1
9,Watch_TV,2009-04-21 21:58:58.894779,2009-04-21 22:00:37.010981,2
9,Cook,2009-04-22 07:21:45.092353,2009-04-22 07:46:45.008805,25
9,Cook,2009-04-22 07:52:17.029269,2009-04-22 08:02:35.243609,10
9,Leave_Home,2009-04-22 08:03:26.307719,2009-04-22 08:04:11.070496,1
9,Watch_TV,2009-04-22 11:45:14.057739,2009-04-22 11:46:01.023157,1
9,Watch_TV,2009-04-22 11:47:49.024719,2009-04-22 11:51:00.287569,3
9,Watch_TV,2009-04-22 12:17:20.078462,2009-04-22 12:17:46.012099,0
9,Watch_TV,2009-04-22 12:47:12.003513,2009-04-22 12:49:03.027062,2
9,Watch_TV,2009-04-22 15:21:59.049774,2009-04-22 15:22:37.512789,1
9,Watch_TV,2009-04-22 16:27:23.032479,2009-04-22 16:34:19.417289,7
9,Watch_TV,2009-04-22 16:36:12.923769,2009-04-22 16:39:04.063016,3
9,Watch_TV,2009-04-22 16:39:16.045317,2009-04-22 16:47:06.039754,8
9,Watch_TV,2009-04-22 17:08:04.892679,2009-04-22 17:08:31.068751,0
9,Cook,2009-04-23 07:11:55.081621,2009-04-23 07:19:07.332459,7
9,Cook,2009-04-23 07:20:20.156399,2009-04-23 07:34:01.131999,14
9,Watch_TV,2009-04-23 08:25:32.361639,2009-04-23 08:25:48.027745,0
9,Watch_TV,2009-04-23 10:07:54.087521,2009-04-23 10:26:49.066823,19
9,Watch_TV,2009-04-23 10:34:03.084609,2009-04-23 10:36:39.980089,3
9,Watch_TV,2009-04-23 16:41:32.014716,2009-04-23 16:54:14.497159,13
9,Watch_TV,2009-04-23 16:55:13.002746,2009-04-23 16:55:25.055935,0
9,Watch_TV,2009-04-23 16:55:37.004758,2009-04-23 17:12:23.034538,17
9,Enter_Home,2009-04-23 17:12:21.827189,2009-04-23 17:12:24.733949,0
9,Watch_TV,2009-04-23 20:56:22.064261,2009-04-23 21:02:20.128979,6
9,Watch_TV,2009-04-23 21:02:53.966809,2009-04-23 21:27:26.043474,25
9,Watch_TV,2009-04-23 21:30:21.812629,2009-04-23 22:43:31.049288,73
9,Watch_TV,2009-04-23 22:43:42.841109,2009-04-23 23:23:39.043192,40
9,Cook,2009-04-24 07:13:59.086098,2009-04-24 07:37:31.058909,24
9,Cook,2009-04-24 07:44:40.007234,2009-04-24 07:55:53.821599,11
9,Leave_Home,2009-04-24 07:57:07.015994,2009-04-24 07:59:04.005467,2
9,Enter_Home,2009-04-24 18:49:21.779409,2009-04-24 18:49:46.074792,0
9,Watch_TV,2009-04-24 19:46:19.595469,2009-04-24 20:02:42.076719,16
9,Watch_TV,2009-04-24 20:04:20.029216,2009-04-24 20:05:42.022319,1
9,Watch_TV,2009-04-24 20:17:26.084182,2009-04-24 20:17:49.058135,0
9,Watch_TV,2009-04-24 20:24:38.060099,2009-04-24 20:24:57.723309,0
9,Watch_TV,2009-04-24 21:03:41.008879,2009-04-24 21:03:50.760119,0
9,Watch_TV,2009-04-24 22:35:07.004837,2009-04-24 22:56:03.054449,21
9,Cook,2009-04-27 07:00:05.034395,2009-04-27 07:33:17.135169,33
9,Cook,2009-04-27 07:34:10.842849,2009-04-27 07:41:01.088578,7
9,Leave_Home,2009-04-27 07:45:13.538379,2009-04-27 07:45:21.002495,0
9,Watch_TV,2009-04-27 09:15:01.033803,2009-04-27 09:15:48.856689,1
9,Watch_TV,2009-04-27 13:46:10.321949,2009-04-27 14:01:31.003439,15
9,Watch_TV,2009-04-27 16:08:55.011681,2009-04-27 16:09:09.818419,0
9,Watch_TV,2009-04-27 16:16:36.004567,2009-04-27 16:16:49.073579,0
9,Watch_TV,2009-04-27 16:19:48.062209,2009-04-27 16:23:14.834929,3
9,Watch_TV,2009-04-27 16:23:37.041243,2009-04-27 16:28:51.561569,5
9,Watch_TV,2009-04-27 16:29:35.081389,2009-04-27 16:34:30.005719,5
9,Watch_TV,2009-04-27 16:55:24.692689,2009-04-27 16:56:51.068733,1
9,Watch_TV,2009-04-27 16:57:28.751739,2009-04-27 17:39:51.380229,42
9,Watch_TV,2009-04-27 17:42:31.695519,2009-04-27 17:45:59.526609,3
9,Watch_TV,2009-04-27 21:05:36.904759,2009-04-27 21:16:33.737829,11
9,Watch_TV,2009-04-27 21:21:41.038519,2009-04-27 21:34:11.008716,12
9,Watch_TV,2009-04-27 21:45:34.000005,2009-04-27 21:47:00.086771,1
9,Cook,2009-04-28 07:09:01.063344,2009-04-28 07:26:42.272059,18
9,Cook,2009-04-28 07:32:22.885869,2009-04-28 07:37:54.756249,6
9,Leave_Home,2009-04-28 07:42:26.717809,2009-04-28 07:42:42.605829,0
9,Watch_TV,2009-04-28 07:45:01.061436,2009-04-28 07:58:38.182719,14
9,Watch_TV,2009-04-28 07:59:26.098917,2009-04-28 08:12:50.702879,13
9,Watch_TV,2009-04-28 08:20:05.030589,2009-04-28 08:45:03.069649,25
9,Watch_TV,2009-04-28 08:45:26.029482,2009-04-28 08:55:54.225549,10
9,Watch_TV,2009-04-28 09:02:06.084155,2009-04-28 09:16:12.009804,14
9,Watch_TV,2009-04-28 09:16:12.074533,2009-04-28 09:20:03.156209,4
9,Watch_TV,2009-04-28 09:20:16.018158,2009-04-28 09:23:13.067424,3
9,Watch_TV,2009-04-28 09:29:04.030639,2009-04-28 09:46:02.045245,17
9,Watch_TV,2009-04-28 10:00:53.143779,2009-04-28 11:07:19.625829,66
9,Watch_TV,2009-04-28 11:12:55.095194,2009-04-28 11:24:37.005419,12
9,Watch_TV,2009-04-28 12:48:29.061658,2009-04-28 12:50:35.438009,2
9,Watch_TV,2009-04-28 13:53:19.025089,2009-04-28 13:54:32.317339,1
9,Watch_TV,2009-04-28 14:17:59.005062,2009-04-28 14:24:21.950259,6
9,Watch_TV,2009-04-28 14:39:59.006322,2009-04-28 15:03:36.023705,24
9,Watch_TV,2009-04-28 15:05:08.169589,2009-04-28 15:11:24.831409,6
9,Watch_TV,2009-04-28 15:12:03.704159,2009-04-28 15:26:41.585139,15
9,Watch_TV,2009-04-28 15:27:25.050461,2009-04-28 15:43:43.069799,16
9,Watch_TV,2009-04-28 16:03:20.049149,2009-04-28 16:03:29.420559,0
9,Cook,2009-04-29 07:07:38.476229,2009-04-29 07:30:52.052617,23
9,Cook,2009-04-29 07:31:11.799679,2009-04-29 07:41:47.620899,11
9,Leave_Home,2009-04-29 07:42:04.468179,2009-04-29 07:43:21.004058,1
9,Watch_TV,2009-04-29 08:56:43.020372,2009-04-29 08:58:39.086084,2
9,Watch_TV,2009-04-29 10:55:38.636869,2009-04-29 11:09:03.072901,13
9,Watch_TV,2009-04-29 11:56:13.067581,2009-04-29 11:59:47.021812,4
9,Watch_TV,2009-04-29 12:00:18.013348,2009-04-29 12:03:25.166769,3
9,Watch_TV,2009-04-29 12:04:08.342099,2009-04-29 12:05:01.595069,1
9,Watch_TV,2009-04-29 12:05:38.403009,2009-04-29 12:10:32.313699,5
9,Watch_TV,2009-04-29 12:15:51.004408,2009-04-29 12:17:50.025024,2
9,Watch_TV,2009-04-29 16:08:55.051448,2009-04-29 16:09:47.550179,1
9,Watch_TV,2009-04-29 16:10:21.784009,2009-04-29 16:14:57.020282,5
9,Watch_TV,2009-04-29 16:15:08.053972,2009-04-29 16:19:48.076829,5
9,Watch_TV,2009-04-29 16:34:30.091893,2009-04-29 16:40:18.144959,6
9,Enter_Home,2009-04-29 16:53:31.723789,2009-04-29 16:53:37.602169,0
9,Watch_TV,2009-04-29 16:53:22.026236,2009-04-29 16:54:46.053092,1
9,Watch_TV,2009-04-29 16:55:25.406569,2009-04-29 16:59:39.011926,4
9,Watch_TV,2009-04-29 17:01:03.016278,2009-04-29 17:05:52.632529,5
9,Watch_TV,2009-04-29 18:26:57.077392,2009-04-29 18:34:03.941879,7
9,Watch_TV,2009-04-29 19:25:24.296679,2009-04-29 19:25:43.198479,0
9,Watch_TV,2009-04-29 19:26:58.081554,2009-04-29 19:39:56.086499,13
9,Watch_TV,2009-04-29 19:41:02.986279,2009-04-29 19:55:38.817509,15
9,Watch_TV,2009-04-29 19:56:02.018633,2009-04-29 20:34:45.703439,39
9,Watch_TV,2009-04-29 21:36:29.216579,2009-04-29 21:37:34.760649,1
9,Watch_TV,2009-04-29 21:38:26.059275,2009-04-29 21:38:44.044158,0
9,Watch_TV,2009-04-29 21:38:51.922489,2009-04-29 21:43:42.825119,5
9,Watch_TV,2009-04-29 21:44:47.790689,2009-04-29 22:05:35.010437,21
9,Watch_TV,2009-04-29 22:17:57.096738,2009-04-29 22:19:41.889209,2
9,Cook,2009-04-30 07:03:27.088619,2009-04-30 07:21:23.034229,18
9,Cook,2009-04-30 07:21:44.065052,2009-04-30 07:32:35.039821,11
9,Leave_Home,2009-04-30 07:35:06.038259,2009-04-30 07:38:03.042333,3
9,Watch_TV,2009-04-30 12:11:04.921339,2009-04-30 12:13:53.616039,3
9,Watch_TV,2009-04-30 12:14:59.930439,2009-04-30 12:17:43.027903,3
9,Watch_TV,2009-04-30 12:28:08.463929,2009-04-30 12:32:52.776669,5
9,Watch_TV,2009-04-30 12:33:01.037298,2009-04-30 12:38:27.545099,5
9,Watch_TV,2009-04-30 12:47:56.019858,2009-04-30 12:48:21.015327,0
9,Watch_TV,2009-04-30 12:49:52.008052,2009-04-30 13:00:14.000836,10
9,Watch_TV,2009-04-30 17:56:36.023916,2009-04-30 17:57:43.099373,1
9,Watch_TV,2009-04-30 18:01:07.033269,2009-04-30 18:03:48.814349,3
9,Watch_TV,2009-04-30 18:05:15.046371,2009-04-30 18:12:15.010121,7
9,Watch_TV,2009-04-30 18:14:23.009186,2009-04-30 18:28:07.034202,14
9,Watch_TV,2009-04-30 18:28:28.004468,2009-04-30 18:29:49.339859,1
9,Watch_TV,2009-04-30 18:33:01.070004,2009-04-30 18:34:31.961539,2
9,Watch_TV,2009-04-30 18:34:48.051424,2009-04-30 18:47:04.003871,12
9,Watch_TV,2009-04-30 18:54:29.242049,2009-04-30 19:19:24.003847,25
9,Watch_TV,2009-04-30 19:31:00.218729,2009-04-30 19:32:39.002595,2
9,Watch_TV,2009-04-30 19:39:02.090047,2009-04-30 20:06:01.079748,27
9,Watch_TV,2009-04-30 20:06:32.086782,2009-04-30 20:06:52.117899,0
9,Watch_TV,2009-04-30 20:13:01.058662,2009-04-30 20:16:33.000064,4
9,Watch_TV,2009-04-30 20:16:55.044424,2009-04-30 20:17:10.005098,0
9,Watch_TV,2009-04-30 20:17:29.071261,2009-04-30 20:22:08.007904,5
9,Watch_TV,2009-04-30 20:25:27.075043,2009-04-30 20:25:44.713939,0
9,Watch_TV,2009-04-30 20:29:39.624429,2009-04-30 20:29:49.088097,0
9,Watch_TV,2009-04-30 20:30:43.075669,2009-04-30 20:33:47.330569,3
9,Watch_TV,2009-04-30 20:34:08.947279,2009-04-30 20:34:15.073283,0
9,Watch_TV,2009-04-30 20:34:43.923589,2009-04-30 20:35:14.065909,1
9,Watch_TV,2009-04-30 20:37:49.001689,2009-04-30 20:42:12.743849,4
9,Watch_TV,2009-04-30 20:44:15.021227,2009-04-30 20:44:23.017261,0
9,Watch_TV,2009-04-30 20:51:00.927079,2009-04-30 20:51:11.001405,0
9,Watch_TV,2009-04-30 20:51:42.024704,2009-04-30 20:51:52.069338,0
9,Watch_TV,2009-04-30 20:52:16.073497,2009-04-30 20:52:19.716779,0
9,Watch_TV,2009-04-30 20:53:09.017561,2009-04-30 21:04:05.046597,11
9,Cook,2009-05-01 07:15:24.873879,2009-05-01 07:36:06.778719,21
9,Cook,2009-05-01 07:36:19.084553,2009-05-01 07:55:12.639189,19
9,Leave_Home,2009-05-01 07:55:15.026441,2009-05-01 07:58:21.473759,3
9,Watch_TV,2009-05-01 08:16:29.948299,2009-05-01 08:16:57.276489,0
9,Watch_TV,2009-05-01 12:31:50.798049,2009-05-01 12:44:15.891819,12
9,Watch_TV,2009-05-01 12:44:28.674329,2009-05-01 12:48:26.020929,4
9,Watch_TV,2009-05-01 12:48:37.091804,2009-05-01 12:58:12.089028,10
9,Watch_TV,2009-05-01 12:58:12.293489,2009-05-01 13:14:01.024476,16
9,Watch_TV,2009-05-01 13:17:20.050598,2009-05-01 13:30:19.007883,13
9,Watch_TV,2009-05-01 13:30:55.039403,2009-05-01 13:32:18.588459,1
9,Watch_TV,2009-05-01 13:32:50.474809,2009-05-01 13:40:06.849469,7
9,Watch_TV,2009-05-01 15:05:04.710259,2009-05-01 15:05:20.303819,0
9,Watch_TV,2009-05-01 15:05:39.039222,2009-05-01 15:06:22.032628,1
9,Watch_TV,2009-05-01 15:06:29.681109,2009-05-01 15:09:26.644259,3
9,Watch_TV,2009-05-01 15:10:24.470619,2009-05-01 15:24:17.005589,14
9,Watch_TV,2009-05-01 15:24:53.839289,2009-05-01 15:38:02.526959,13
9,Watch_TV,2009-05-01 15:40:36.117419,2009-05-01 15:41:00.064573,0
9,Enter_Home,2009-05-01 17:03:58.094461,2009-05-01 17:04:27.081329,0
