user_id,food_id,rating
452,336,2
452,811,3
452,806,3
452,733,4
452,918,4
452,676,4
452,155,5
452,1012,3
452,673,3
452,229,3
452,791,2
452,977,1
452,91,3
452,1051,2
452,330,3
452,1016,3
452,514,4
452,529,3
452,886,3
452,707,3
452,369,4
452,854,2
452,981,2
452,177,4
452,532,3
452,258,3
452,1071,2
452,406,2
452,788,3
452,1030,3
452,650,2
452,779,4
452,574,3
452,125,2
452,653,4
452,642,2
452,191,4
452,655,3
452,370,2
452,923,4
452,67,3
452,1018,3
452,395,3
452,24,3
452,608,3
452,103,3
452,176,3
452,967,3
452,981,4
452,885,1
452,1075,3
452,984,3
452,1098,3
452,522,2
452,853,2
452,854,4
452,540,2
452,711,2
452,132,0
452,1087,3
452,457,2
452,1091,3
452,863,3
452,937,3
452,116,3
452,630,4
452,123,4
452,737,5
452,650,4
452,402,4
453,894,5
453,602,3
453,943,3
453,422,4
453,595,3
453,78,5
453,953,4
453,1056,4
453,1093,3
453,912,5
453,485,2
453,419,4
453,877,3
453,297,4
453,74,5
453,364,4
453,536,2
453,1097,3
453,1075,5
453,63,4
453,719,3
453,127,5
453,892,3
453,62,2
453,902,2
453,712,4
453,279,4
453,222,5
453,280,4
453,1092,3
453,119,3
453,489,5
453,250,4
453,556,3
453,738,5
453,299,3
453,386,4
453,536,4
453,1109,4
453,678,5
453,43,3
453,732,3
453,271,3
453,712,3
453,612,2
453,874,3
453,753,3
453,212,4
453,364,4
453,770,2
453,38,5
453,914,3
453,49,2
453,538,3
453,976,5
453,145,5
453,359,2
453,474,4
453,470,3
453,370,4
454,937,5
454,169,5
454,582,5
454,468,3
454,759,5
454,588,3
454,344,3
454,300,5
454,472,4
454,283,5
454,109,5
454,685,3
454,961,5
454,924,5
454,1069,5
454,946,5
454,563,3
455,887,3
455,1004,3
455,600,3
455,760,4
455,120,3
455,676,4
455,680,3
455,1113,0
455,956,3
455,407,4
455,903,4
456,496,4
456,663,4
456,1066,4
456,77,4
456,770,4
456,166,5
456,76,4
456,640,4
456,367,4
456,935,5
456,562,2
456,213,3
456,71,4
456,4,3
456,568,4
456,978,3
456,726,3
456,241,3
456,953,4
456,1085,5
456,581,4
456,561,3
456,1016,3
456,840,3
456,119,3
456,84,4
456,361,3
456,675,4
456,435,5
456,1067,4
456,524,4
456,570,4
456,385,3
456,665,3
456,862,4
456,653,3
456,1103,4
456,794,3
456,944,4
456,635,4
456,204,3
456,679,3
456,251,4
456,662,3
456,143,4
456,1093,3
456,60,3
456,76,5
456,364,4
456,891,4
456,80,4
456,592,1
456,592,4
456,246,4
456,39,3
456,274,4
456,1029,5
456,653,3
456,1002,4
456,176,4
456,112,4
456,678,0
457,747,4
457,548,3
457,512,0
457,492,2
457,744,2
457,391,3
457,727,5
457,184,0
457,179,5
457,591,4
457,738,3
457,1025,4
457,612,4
457,954,5
457,893,3
457,171,4
457,492,3
457,594,4
457,636,3
457,275,3
457,769,2
457,517,0
457,345,4
457,486,2
457,437,2
457,75,4
457,355,3
457,618,3
457,424,3
457,236,2
457,177,1
457,368,2
457,571,1
457,1022,1
457,161,2
457,1052,3
457,979,2
457,564,2
457,516,1
457,503,2
457,931,4
457,264,4
457,967,3
457,265,2
457,148,3
457,120,0
457,39,0
457,1016,3
457,187,1
457,971,3
457,1020,2
457,845,3
457,245,1
457,999,2
457,170,4
457,392,1
457,781,3
457,558,4
457,914,1
457,205,3
457,666,3
457,678,3
457,25,2
457,165,3
457,1032,4
457,709,1
457,74,3
457,514,3
457,452,3
457,126,3
457,567,3
457,988,3
457,863,3
457,817,2
457,937,2
457,943,1
457,1056,2
457,911,3
457,860,2
457,115,2
457,349,2
457,1013,2
457,1023,3
457,253,1
457,163,2
457,555,2
457,841,2
457,482,3
457,739,2
457,119,1
457,101,1
457,706,1
457,253,3
457,743,2
457,679,2
457,957,2
457,689,1
457,177,1
457,595,3
457,762,2
457,89,5
457,419,1
457,338,1
457,125,2
457,179,2
457,996,2
457,511,2
457,901,2
457,330,3
457,987,2
457,26,3
457,684,3
457,1025,4
457,468,3
457,201,4
457,959,1
457,594,3
457,334,3
457,1082,2
457,676,3
457,530,1
457,368,4
457,310,4
457,171,2
457,438,2
457,767,1
457,240,1
457,215,2
457,297,2
457,291,3
457,432,3
457,572,3
457,872,2
457,1005,2
457,864,1
457,872,2
457,1106,2
457,254,2
457,974,2
457,808,3
457,880,1
457,1030,3
457,384,3
457,798,2
457,114,2
457,300,1
457,132,3
457,402,4
457,978,2
457,295,2
457,133,2
457,831,3
457,853,3
457,1085,3
457,996,2
457,353,1
457,771,1
457,538,2
457,1047,1
457,651,3
457,571,2
457,820,2
457,651,5
457,769,3
457,615,1
457,883,3
457,705,3
457,32,2
457,865,3
457,295,1
457,53,2
457,1020,2
457,972,3
457,845,2
457,671,3
457,950,2
457,269,3
457,769,3
457,747,2
457,477,4
457,398,0
457,683,2
457,757,3
457,183,4
457,352,1
457,160,1
457,176,3
457,215,4
457,284,2
457,1113,2
457,321,1
457,347,4
457,220,3
457,422,2
457,581,2
457,873,4
457,633,2
457,376,2
457,7,2
457,194,1
457,385,2
457,496,3
457,82,4
457,773,2
457,1061,1
457,679,3
457,145,2
457,64,2
457,410,1
457,998,2
457,867,3
457,850,2
457,509,2
457,69,2
457,814,2
457,188,4
457,812,4
457,599,2
457,483,2
457,859,3
457,889,1
457,889,3
457,928,4
457,620,2
457,831,1
457,164,2
457,113,1
457,449,1
457,37,3
457,783,3
457,827,4
457,716,4
457,890,2
457,504,3
457,412,4
457,395,2
457,934,3
457,710,2
457,756,1
457,239,3
457,608,3
457,283,2
457,505,1
457,930,2
457,193,1
457,753,3
457,822,2
457,215,1
457,864,2
457,1089,5
457,832,1
457,678,2
457,954,3
457,679,2
457,265,3
457,617,2
457,865,1
457,811,3
457,450,2
457,464,1
457,437,2
457,1083,1
457,358,1
457,942,3
457,291,3
457,983,3
457,1031,2
457,862,3
457,796,0
457,699,2
457,180,3
457,21,3
457,509,2
457,738,1
457,1093,2
457,101,3
457,1001,2
457,18,2
457,804,3
457,872,3
457,69,3
457,577,3
457,600,2
457,924,4
457,693,2
457,228,2
457,1024,3
457,645,1
457,640,2
457,465,4
457,350,2
457,422,2
457,44,2
457,547,3
457,330,2
457,60,2
457,917,2
457,701,2
457,171,2
457,1027,2
457,262,3
457,573,2
457,235,1
457,787,3
457,555,3
457,641,1
457,123,2
457,787,1
457,169,1
457,229,2
457,406,3
457,987,2
457,1073,4
457,802,4
457,647,1
457,37,3
457,244,2
457,865,1
457,589,1
457,1029,3
457,349,2
457,448,2
457,174,1
457,221,3
457,432,3
457,592,1
457,659,2
457,376,3
457,191,1
457,691,1
457,702,3
457,529,2
457,159,1
457,549,2
457,560,1
457,283,2
457,390,1
457,86,2
457,689,1
457,650,2
457,924,2
457,1078,2
457,732,1
457,484,3
457,972,3
457,342,3
457,290,3
457,1002,2
457,271,1
457,652,0
457,944,2
457,451,2
457,155,3
457,1038,5
457,593,1
457,1116,4
457,519,2
457,223,2
457,401,1
457,1102,1
457,853,2
457,385,3
457,220,2
457,864,2
457,763,1
457,973,1
457,864,1
457,906,4
457,774,4
457,675,3
457,291,4
457,285,1
457,995,3
457,784,3
457,17,3
457,355,2
457,588,2
457,736,3
457,730,2
457,795,2
457,325,2
457,874,2
457,182,2
457,470,3
457,60,2
457,720,3
457,596,1
457,383,0
457,939,2
457,166,0
457,139,1
457,1066,1
457,1063,3
457,280,2
457,1013,1
457,874,3
457,410,3
457,646,2
457,151,3
457,513,4
457,360,2
457,162,1
457,132,1
457,30,2
457,385,2
457,466,2
457,971,3
457,596,2
457,201,0
457,37,2
457,238,1
457,693,2
457,567,2
457,886,2
457,213,1
457,824,3
457,702,2
457,702,2
457,204,4
457,89,3
457,623,2
457,236,3
457,370,2
457,1089,0
457,111,3
457,674,2
457,951,2
457,131,0
457,852,4
457,867,3
457,937,1
457,1001,2
457,77,2
457,1020,2
457,54,3
457,858,2
457,952,3
457,84,2
457,718,1
457,264,3
457,419,1
457,212,3
457,490,2
457,1040,3
457,996,2
457,451,2
457,199,3
457,956,2
457,294,1
457,761,1
457,876,3
457,689,1
457,464,1
457,868,3
457,184,1
457,952,3
457,976,1
457,528,1
457,993,2
457,794,0
457,780,2
457,424,2
457,84,3
457,494,2
457,287,1
457,592,2
457,928,1
457,733,3
457,165,3
457,244,3
457,593,3
457,90,3
457,343,1
457,915,3
457,272,2
457,1037,2
457,939,1
457,91,0
457,939,3
457,185,2
457,489,2
457,392,2
457,589,2
457,934,2
457,1019,2
457,453,3
457,346,1
457,21,3
457,74,1
457,404,2
457,339,3
457,658,5
457,317,1
457,491,3
457,514,5
457,341,3
457,343,3
457,697,1
457,509,1
457,237,0
457,388,2
457,938,3
457,852,3
457,814,1
457,1062,1
457,21,1
457,272,1
457,1042,3
457,606,3
457,177,1
457,215,3
457,24,3
457,943,2
457,608,3
457,161,1
457,856,2
457,596,4
457,413,2
457,1066,3
457,723,3
457,1051,3
457,424,1
457,243,3
457,432,2
457,421,3
457,130,2
457,775,1
457,787,0
457,30,1
457,954,2
457,1004,2
457,1046,1
457,698,3
457,969,3
457,657,2
457,27,3
457,390,3
457,1108,4
457,505,2
457,992,1
457,556,3
457,897,3
457,722,1
457,552,4
457,981,1
457,902,2
457,877,0
457,557,1
457,626,2
457,617,0
457,550,2
457,537,3
457,345,4
457,1048,3
457,965,1
457,425,3
457,872,0
457,877,2
457,660,0
457,969,3
457,15,3
457,593,2
457,813,2
457,451,2
457,99,4
457,860,1
457,548,3
457,98,2
457,1072,2
457,833,0
457,648,3
457,655,3
457,568,1
457,409,0
457,487,3
457,250,4
457,1040,3
457,490,3
457,460,1
457,653,4
457,484,4
457,796,2
457,186,3
457,822,3
457,713,3
457,890,3
457,623,3
457,707,3
457,741,0
457,595,3
457,538,2
457,149,2
457,1060,0
457,197,0
457,556,0
457,640,3
457,952,2
457,925,1
457,835,1
457,7,2
457,792,3
457,1021,3
457,377,2
457,36,2
457,920,3
457,824,2
457,826,1
458,630,4
458,67,3
458,977,3
458,654,4
458,191,4
458,1086,4
458,337,3
458,3,4
458,706,3
458,260,3
458,25,4
458,171,3
458,241,3
458,847,3
458,144,3
458,34,4
458,556,3
458,505,5
458,4,3
458,1041,3
458,751,2
458,809,3
458,786,4
458,378,4
458,636,2
458,945,3
458,605,4
458,962,4
458,355,2
458,647,2
458,301,3
458,224,4
458,420,4
458,1048,4
458,276,4
458,788,3
458,345,4
458,917,5
458,959,5
458,938,4
458,702,5
458,1081,4
458,759,3
459,85,4
460,692,5
460,931,4
460,325,4
460,269,3
460,352,4
460,874,5
460,816,5
460,11,5
460,592,3
460,791,4
460,635,4
460,771,3
460,276,3
460,1002,3
460,85,3
460,886,4
460,150,2
460,668,4
460,580,5
460,203,4
460,520,5
460,1104,4
460,780,4
460,832,4
460,397,4
460,814,4
460,551,5
460,213,5
460,755,4
460,135,2
460,926,4
460,430,3
460,340,4
460,442,4
460,527,4
460,753,3
460,463,4
460,947,5
460,855,3
460,213,4
460,718,3
460,1062,4
460,660,1
460,1065,4
460,505,3
460,1066,4
460,402,1
460,766,0
460,269,4
460,575,3
460,1040,1
460,876,2
460,3,4
460,673,3
460,663,4
460,341,4
460,1026,3
460,146,5
460,717,4
460,264,4
460,807,4
460,544,4
460,513,3
460,43,1
460,925,4
460,636,4
460,338,4
460,385,4
460,943,3
460,566,3
460,625,3
460,319,4
460,1045,4
460,259,2
460,802,3
460,466,3
460,196,4
460,408,0
460,780,3
460,697,4
460,739,4
460,587,4
460,952,4
460,705,4
460,799,3
460,91,3
460,180,4
460,1077,4
460,926,5
460,184,3
460,520,2
460,836,3
460,725,4
460,483,4
460,863,3
460,941,0
460,1067,4
460,1050,4
460,1090,3
460,382,4
460,411,4
460,811,4
460,587,3
460,987,4
460,618,4
460,607,4
460,207,3
460,974,5
460,1090,3
460,602,4
460,136,3
460,1009,4
460,545,4
460,586,4
460,75,3
460,642,1
460,232,2
460,1023,3
460,808,4
460,927,4
460,625,4
460,599,4
460,589,5
460,1109,2
460,374,5
460,273,4
460,10,3
460,446,4
460,713,3
460,705,3
460,764,4
460,79,4
460,378,4
460,544,3
460,605,4
460,1036,4
460,257,4
460,488,4
460,998,4
460,399,4
460,484,4
460,1004,4
460,395,1
460,800,4
460,638,3
460,1066,2
460,133,4
460,1049,3
460,784,4
460,845,4
460,1042,4
460,920,2
460,676,3
460,415,5
460,1099,4
460,695,3
460,873,4
460,83,4
460,520,2
460,1089,2
460,1014,1
460,286,4
460,366,4
460,1089,3
460,224,4
460,581,4
460,1098,3
460,105,5
460,1059,4
460,1026,3
460,969,2
460,991,4
460,795,4
460,96,3
460,56,1
460,289,4
460,200,4
460,881,4
460,626,4
460,94,2
460,512,4
460,1048,4
460,129,2
460,925,4
460,8,4
460,446,4
460,497,4
460,154,4
460,549,2
460,864,4
460,351,2
460,587,3
460,877,5
460,907,3
460,675,4
460,407,4
460,86,3
460,709,4
460,342,3
460,917,3
460,653,3
460,474,4
460,869,4
460,424,3
460,705,5
460,432,4
461,617,3
461,833,2
461,928,3
461,113,4
461,203,4
461,1094,3
461,384,2
461,977,2
461,690,4
461,145,3
461,980,5
461,291,5
461,1087,5
461,62,5
461,766,3
461,237,4
461,484,4
461,580,3
461,921,4
461,828,4
461,616,5
461,355,4
461,912,4
461,1110,3
461,837,5
461,188,3
461,975,4
461,341,4
461,1084,3
461,298,4
461,122,3
461,715,3
461,508,4
461,65,4
461,330,4
461,942,3
461,462,3
461,2,4
461,62,3
461,68,3
461,651,3
461,1112,5
461,904,2
461,689,3
461,709,3
461,1081,4
461,1033,4
461,769,3
461,842,3
461,669,5
461,973,2
461,905,4
461,1024,3
461,456,4
461,596,3
461,1081,2
461,969,3
461,1029,1
461,676,2
461,1068,2
461,573,4
461,425,3
461,797,1
461,805,4
461,420,1
461,648,3
461,44,3
461,149,2
461,905,3
461,968,2
461,281,2
461,239,1
461,339,3
461,699,1
461,872,3
461,657,5
461,755,3
461,970,2
461,950,3
461,589,1
461,142,2
461,983,0
461,231,0
461,768,1
461,571,3
461,863,2
461,736,2
461,713,2
461,436,2
461,938,2
461,747,1
461,1028,0
461,226,1
461,796,4
461,131,2
461,1028,5
461,266,3
461,785,3
461,483,3
461,203,2
461,620,1
461,931,2
461,15,4
461,254,2
461,1064,2
461,167,2
461,380,2
461,532,4
461,515,0
461,869,1
461,764,4
461,126,1
461,924,3
461,696,3
461,854,1
461,210,3
461,222,3
461,21,1
461,472,3
461,35,1
461,877,2
461,833,1
461,393,0
461,1085,3
461,890,2
461,89,2
461,78,4
461,229,2
461,669,3
461,871,3
461,80,3
461,839,2
461,687,3
461,513,3
461,4,4
461,480,1
461,753,1
461,178,3
461,340,1
461,1098,3
461,584,1
461,566,4
461,839,4
461,932,3
461,236,2
461,1117,3
461,218,4
461,572,2
461,528,2
461,182,3
461,671,2
461,89,3
461,965,5
461,90,0
461,1032,0
461,700,2
461,873,2
461,721,2
461,632,2
461,692,4
461,701,3
461,675,2
461,647,2
461,942,2
461,617,3
461,1004,2
461,534,4
461,1085,3
461,549,3
461,537,3
461,378,3
461,1079,3
461,752,3
461,527,2
461,1030,3
461,77,3
461,503,1
461,747,2
461,938,2
461,419,3
461,163,3
461,56,2
461,21,4
461,273,1
461,44,2
461,704,2
461,532,3
461,1017,3
461,996,3
461,672,2
461,959,2
461,463,3
461,287,3
461,44,1
461,741,1
461,869,0
461,624,2
461,381,4
461,920,3
461,9,3
461,406,3
461,135,3
461,419,1
461,342,1
461,395,1
461,1092,1
461,1093,4
461,867,2
461,933,1
461,342,2
461,908,2
461,1033,1
461,568,4
461,986,1
461,413,2
461,865,2
461,1009,2
461,27,4
461,510,4
461,1032,3
461,155,2
461,677,3
461,678,3
461,413,1
461,979,4
461,771,3
461,751,1
461,388,0
461,1060,3
461,1041,2
461,675,2
461,784,4
461,263,2
461,1004,2
461,676,4
461,419,1
461,825,1
461,954,2
461,44,3
461,227,1
461,770,2
461,420,4
461,258,4
461,936,1
461,578,2
461,124,5
461,416,2
461,1059,3
461,510,3
461,726,2
461,715,2
461,115,3
461,747,1
461,392,2
461,312,2
461,766,3
461,1061,3
461,379,4
461,327,0
461,149,5
461,497,3
461,672,4
461,109,1
461,1010,4
461,569,1
461,3,4
461,946,2
461,640,3
461,133,3
461,456,2
461,1016,3
461,1062,5
461,78,2
461,28,2
461,963,1
461,438,2
461,232,2
461,790,3
461,810,1
461,814,3
461,219,3
461,469,2
461,972,2
461,351,3
461,519,3
461,211,2
461,1089,3
461,703,2
461,991,3
461,191,4
461,801,3
461,656,1
461,761,2
461,433,1
461,994,4
461,1052,3
461,873,2
461,956,1
461,257,2
461,866,4
461,5,3
461,199,3
461,844,0
461,460,4
461,837,2
461,224,4
461,345,3
461,1046,3
461,1011,2
461,381,2
461,709,2
461,386,4
461,376,1
461,342,3
461,1064,3
461,391,1
461,111,2
461,965,3
461,976,1
461,707,3
461,64,3
461,940,3
461,824,3
461,1025,4
461,290,2
461,393,1
461,644,2
461,872,2
461,778,3
461,6,4
461,505,2
461,546,3
461,752,4
461,531,2
461,909,2
461,324,0
461,590,4
461,736,2
461,1068,2
461,78,0
461,90,1
461,987,4
461,681,2
461,889,0
461,401,3
461,722,4
461,705,3
461,815,2
461,998,4
461,864,3
461,135,2
461,783,1
461,516,3
461,425,1
461,965,2
461,557,2
461,133,4
461,730,3
461,39,3
461,220,4
461,238,1
461,382,3
461,960,3
461,335,2
461,1052,4
461,852,3
461,838,2
461,1065,1
461,416,3
461,800,1
461,376,3
461,1068,4
461,427,2
461,983,4
461,510,3
461,1089,4
461,602,3
461,1070,0
461,1030,4
461,163,3
461,1017,4
461,835,1
461,112,4
461,112,2
461,715,3
461,839,4
461,505,1
461,555,4
461,411,1
461,21,2
461,99,3
461,186,3
461,1076,3
461,439,1
461,416,3
461,947,0
461,1031,2
461,885,1
461,236,1
461,394,3
461,174,3
461,477,2
461,1115,0
461,1048,2
461,413,3
461,544,3
461,486,0
461,643,3
461,812,3
461,338,2
461,276,3
461,65,4
461,727,1
461,47,4
461,390,4
461,401,3
461,416,2
461,754,1
461,558,1
461,739,3
461,422,1
461,858,3
461,1083,3
461,126,2
461,405,4
461,720,3
461,977,3
461,356,0
461,873,4
461,467,3
461,855,3
461,265,5
461,224,3
461,103,3
461,1001,3
461,582,4
461,708,4
461,780,2
461,56,4
461,571,3
461,217,3
461,823,4
461,218,3
461,1033,2
461,451,2
461,865,3
461,1041,2
461,521,1
461,942,2
461,196,1
461,247,2
461,890,3
461,931,2
461,571,4
461,615,3
461,54,4
461,189,1
461,38,2
461,119,3
461,831,2
461,21,3
461,847,4
461,285,2
461,332,4
461,382,2
461,1020,3
461,221,3
461,469,3
461,131,3
461,210,3
461,789,3
461,117,5
461,809,2
461,934,3
461,422,4
461,970,4
461,983,4
461,220,3
461,646,4
461,411,4
461,397,1
461,669,3
461,596,4
461,284,3
461,513,4
461,681,4
461,483,3
461,540,4
461,832,3
461,66,4
461,201,4
461,260,3
461,272,3
461,94,4
461,455,3
461,208,3
461,312,4
461,33,3
461,293,4
461,399,3
461,296,3
461,581,3
461,721,3
462,99,3
462,354,3
462,116,3
462,904,2
462,757,3
462,308,3
462,32,5
462,803,4
462,105,5
462,312,3
462,892,3
462,640,5
462,685,5
462,119,3
462,211,3
462,977,4
462,749,3
462,973,4
462,714,3
462,687,1
462,9,3
462,727,2
462,474,3
462,263,4
462,342,5
462,895,3
462,541,3
462,852,2
462,932,3
462,961,4
462,804,3
462,780,3
462,505,3
462,980,3
463,674,3
463,887,3
463,453,2
463,851,5
463,171,5
463,289,4
463,802,4
463,1065,4
463,146,4
463,973,5
463,1018,4
463,618,5
463,683,3
463,297,5
463,265,4
463,791,4
463,620,3
463,517,4
463,842,4
463,451,5
463,948,5
463,632,4
463,101,4
463,533,4
463,999,4
463,697,4
463,101,4
463,1032,4
463,738,3
463,205,3
463,222,4
463,801,4
463,247,3
463,719,4
463,674,2
463,357,2
463,731,4
463,1115,4
463,397,3
463,829,4
463,957,4
463,74,4
463,509,4
463,376,2
463,442,3
463,796,4
463,572,2
463,703,5
463,237,3
463,59,4
463,600,4
463,169,3
463,754,4
463,175,4
463,292,5
463,261,4
463,100,3
463,889,4
463,1070,3
463,907,2
463,929,3
463,195,4
463,301,2
463,208,4
463,788,2
463,703,4
463,886,4
463,940,4
463,567,2
463,468,5
463,1040,3
463,439,4
463,18,3
463,834,2
463,487,4
463,82,4
463,434,4
463,1082,3
463,904,4
463,738,2
463,584,2
463,306,4
463,837,3
463,1079,4
463,652,4
463,319,3
463,466,3
463,1036,2
463,532,4
463,1031,4
463,532,4
463,529,4
463,964,4
463,766,3
463,328,4
463,104,3
463,58,4
463,202,3
463,798,4
463,72,3
463,856,1
463,222,4
463,339,4
463,665,4
463,862,4
463,664,3
463,703,2
463,877,1
463,114,4
463,499,4
463,445,4
463,344,3
463,134,3
463,723,4
463,28,1
463,316,3
463,1110,4
463,204,3
463,222,1
463,665,2
463,366,3
463,755,4
463,1059,3
463,492,3
463,210,3
463,450,3
463,690,4
463,246,3
463,652,1
463,26,3
463,109,3
463,467,5
463,597,3
463,396,3
463,753,3
463,972,3
463,883,3
463,385,4
463,475,4
463,287,3
463,243,4
463,582,4
463,375,3
463,340,3
463,885,4
463,728,3
463,926,2
463,977,4
463,135,2
463,283,3
463,265,4
463,559,4
463,1084,3
463,107,5
463,395,4
463,534,2
463,1080,3
463,442,3
463,204,3
463,1115,3
463,522,3
463,237,2
463,810,1
463,135,4
463,210,1
463,770,4
463,255,3
463,995,1
463,630,2
463,715,5
463,786,2
463,540,4
463,1087,4
463,268,2
463,133,3
463,941,4
463,683,5
463,1,4
463,75,2
463,310,4
463,193,1
463,327,4
463,365,4
463,755,3
463,933,4
463,866,3
463,659,3
463,468,4
463,279,2
463,333,2
463,709,3
463,683,4
463,918,4
463,808,4
463,899,4
463,177,4
463,529,3
463,403,5
463,758,5
463,852,4
463,154,3
463,468,4
463,697,3
463,52,2
463,73,4
463,990,3
463,1086,4
463,538,1
463,555,4
463,2,2
463,802,1
463,593,3
463,798,4
463,275,2
463,447,4
463,1109,3
463,810,3
463,353,4
463,298,4
463,556,3
463,689,2
463,69,3
463,306,4
463,423,3
463,212,4
463,933,3
463,203,3
463,406,3
463,104,4
463,966,2
463,226,4
463,11,4
463,298,4
463,124,4
463,67,4
463,1067,4
463,668,4
463,288,3
463,478,4
463,403,1
463,381,4
463,163,4
463,167,3
463,972,4
463,87,3
463,4,3
463,74,4
463,993,3
463,1019,2
463,459,5
463,930,3
463,601,2
463,1065,2
463,654,3
463,647,4
463,843,4
463,125,3
463,197,4
463,184,4
463,697,4
463,652,2
463,558,2
463,454,4
463,507,3
463,603,3
463,396,3
463,472,3
463,412,3
463,288,4
463,327,3
463,660,2
463,887,4
463,258,4
463,662,4
463,792,4
463,726,3
463,286,4
463,496,4
463,755,2
463,703,1
463,686,4
463,1051,4
463,400,3
463,285,4
463,427,4
463,86,3
463,451,4
463,690,2
463,6,5
463,373,3
463,923,5
463,895,4
463,712,3
463,712,3
463,322,4
463,885,4
463,88,4
463,1077,3
463,217,2
463,169,3
463,126,2
463,973,4
463,403,4
463,257,5
463,167,2
463,701,4
463,275,3
463,210,4
463,379,5
463,808,5
463,468,3
463,331,2
463,939,3
463,850,1
463,549,2
463,873,4
463,789,3
463,744,3
463,890,4
463,543,2
463,403,3
463,377,4
463,976,3
463,214,3
463,574,4
463,502,2
463,761,3
463,626,2
463,140,1
463,82,2
463,223,4
463,482,3
463,1100,3
463,698,3
463,516,2
463,352,2
463,721,2
463,501,3
463,299,4
463,551,4
463,643,3
463,235,4
463,309,3
463,894,3
463,321,4
463,916,2
463,1065,2
463,602,4
463,337,4
463,450,3
463,695,3
463,220,5
463,699,4
463,996,3
463,663,4
463,1044,3
463,859,2
463,747,1
463,1091,4
463,197,4
463,813,4
463,239,4
463,539,4
463,1089,3
463,942,4
463,934,4
463,1039,3
463,93,3
463,656,3
463,43,3
463,175,2
463,136,2
463,1018,2
463,175,3
463,771,1
463,293,4
463,207,3
463,41,3
463,545,5
463,381,3
463,30,3
463,855,4
463,924,4
463,701,3
463,270,1
463,300,4
463,199,4
463,35,3
463,370,4
463,922,3
465,870,3
465,1081,4
465,629,5
465,309,4
465,307,5
465,16,3
465,328,5
465,223,3
465,742,5
465,414,3
465,158,4
465,54,3
465,822,5
465,667,5
465,960,4
465,14,4
465,519,5
465,994,4
465,205,3
465,590,4
465,874,4
465,361,4
465,123,3
465,305,1
465,482,4
465,319,3
465,425,5
465,1069,4
466,342,3
466,406,4
466,707,5
466,2,5
466,814,5
466,337,4
466,1094,3
466,782,4
466,49,4
466,942,4
466,934,5
466,48,4
466,931,5
466,551,5
466,518,5
466,305,4
466,717,4
466,718,5
466,1054,3
466,205,3
466,912,4
466,882,4
466,894,4
466,1113,2
466,560,5
466,942,3
466,994,3
466,780,4
466,31,3
466,26,3
466,85,2
466,920,5
466,746,4
466,140,4
466,416,3
466,77,3
466,978,5
466,288,4
466,875,5
466,358,3
466,879,3
466,170,3
466,78,3
466,909,5
466,1028,4
466,268,4
466,554,3
466,852,5
466,555,4
466,177,4
466,213,3
466,328,3
466,619,5
466,624,2
466,1077,5
466,334,5
466,1086,3
466,642,4
466,462,4
466,86,1
466,269,1
466,629,5
466,61,5
466,1104,3
466,2,5
466,830,5
466,700,5
466,24,5
466,445,5
466,827,3
466,563,4
466,1003,2
466,1047,3
466,319,4
466,970,2
466,1063,3
466,876,2
466,975,2
466,943,3
466,586,2
466,203,5
466,397,3
466,750,3
466,126,2
466,734,4
466,981,3
466,311,5
466,271,3
466,308,2
466,692,3
466,74,4
466,997,4
466,1050,5
466,570,4
466,893,4
466,361,4
466,846,2
466,338,4
466,469,3
466,427,3
466,164,2
466,73,3
466,375,4
466,752,4
466,832,5
466,478,3
466,1025,2
466,863,2
466,146,4
466,1034,4
466,903,3
466,1016,4
466,1057,5
466,95,2
466,81,4
466,955,5
466,165,4
466,603,3
466,847,4
466,506,4
466,1023,4
466,796,5
466,643,5
466,206,4
466,97,5
466,1113,4
466,542,3
466,196,2
466,1043,3
466,789,5
466,271,5
466,215,4
466,1053,5
466,536,4
466,486,3
466,102,4
466,139,4
466,251,5
466,300,4
466,344,5
466,270,5
466,787,2
466,270,2
466,963,2
466,548,4
466,621,3
467,571,4
467,468,4
467,89,4
467,461,4
467,605,2
467,731,4
467,778,5
467,1011,4
467,892,3
467,530,5
467,40,4
467,176,5
467,95,5
467,494,4
467,928,4
467,69,3
467,395,3
467,200,4
467,790,2
467,7,4
467,1066,4
467,934,3
467,612,4
467,574,3
467,934,3
467,408,4
467,818,5
467,213,4
467,154,5
467,578,5
467,752,4
467,597,2
467,22,3
467,220,4
467,566,5
467,166,4
467,889,3
467,690,4
467,218,4
467,985,4
467,1054,3
467,154,4
467,39,5
467,613,4
467,235,5
467,928,4
467,822,4
467,862,3
467,332,4
467,813,4
467,658,5
468,960,2
468,869,3
468,905,3
468,577,2
468,397,3
468,1015,4
468,1010,3
468,524,3
468,957,4
468,226,3
468,678,3
468,689,4
468,1077,4
468,566,3
468,737,3
468,278,3
468,621,4
468,238,3
468,88,4
468,576,4
468,667,3
468,89,4
468,286,3
468,632,3
468,385,4
468,667,4
468,406,4
468,156,3
468,125,4
468,96,4
468,931,4
468,994,3
468,693,3
468,755,4
468,524,3
468,984,3
468,497,3
468,973,3
468,824,3
468,894,3
468,464,3
468,777,3
468,120,3
468,943,4
468,999,2
468,992,3
468,770,4
468,881,4
468,556,4
468,44,3
468,439,4
468,526,4
468,405,3
468,772,4
468,673,5
468,743,3
468,87,4
468,360,3
468,500,3
468,818,3
468,716,3
468,14,3
468,991,3
468,568,3
